-3.08386e-4	1.51012e+0
2.60000e-2	1.50748e+0
4.00000e-2	1.50748e+0
5.40000e-2	1.50745e+0
6.80000e-2	1.50490e+0
8.20000e-2	1.50569e+0
9.60000e-2	1.50286e+0
1.10000e-1	1.49859e+0
1.24000e-1	1.49488e+0
1.38000e-1	1.49284e+0
1.52000e-1	1.48928e+0
1.66000e-1	1.48358e+0
1.80000e-1	1.47937e+0
1.94000e-1	1.47681e+0
2.08000e-1	1.47016e+0
2.22000e-1	1.46322e+0
2.36000e-1	1.45969e+0
2.50000e-1	1.45439e+0
2.64000e-1	1.44818e+0
2.78000e-1	1.44216e+0
2.92000e-1	1.43295e+0
3.06000e-1	1.42847e+0
3.20000e-1	1.42062e+0
3.34000e-1	1.41176e+0
3.48000e-1	1.40570e+0
3.62000e-1	1.39651e+0
3.76000e-1	1.38604e+0
3.90000e-1	1.37896e+0
4.04000e-1	1.36700e+0
4.18000e-1	1.35749e+0
4.32000e-1	1.34261e+0
4.46000e-1	1.32663e+0
4.60000e-1	1.30927e+0
4.74000e-1	1.28671e+0
4.88000e-1	1.26263e+0
5.02000e-1	1.23572e+0
5.16000e-1	1.19568e+0
5.30000e-1	1.15093e+0
5.44000e-1	1.10052e+0
5.58000e-1	1.03659e+0
5.72000e-1	9.64677e-1
5.86000e-1	8.71743e-1
6.00000e-1	7.68687e-1
6.14000e-1	6.44031e-1
6.28000e-1	5.05761e-1
6.42000e-1	3.43632e-1
6.55053e-1	1.70517e-1
6.65555e-1	-3.59663e-4
